production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
15301,138,19,7,7480,108,1.44,PROD-2023546102
15302,507,15,3,6587,151,2.29,PROD-2025995889
15303,998,8,6,6058,87,1.44,PROD-2025102414
15304,967,18,8,2230,44,1.97,PROD-2025783377
15305,513,21,2,6810,165,2.42,PROD-2024775312
15306,871,4,6,2370,47,1.98,PROD-2024222274
15307,155,13,2,4001,106,2.65,PROD-2023216476
15308,845,12,6,8354,138,1.65,PROD-2025655911
15309,100,8,3,4447,107,2.41,PROD-2025540947
15310,144,10,1,9882,286,2.89,PROD-2024953778
15311,202,6,7,983,27,2.75,PROD-2025487671
15312,74,4,3,3399,72,2.12,PROD-2025595808
15313,727,16,2,1804,53,2.94,PROD-2023383830
15314,868,5,3,8419,103,1.22,PROD-2024384094
15315,627,19,6,8035,140,1.74,PROD-2023906911
15316,22,1,3,6741,97,1.44,PROD-2025580487
15317,12,3,8,6189,101,1.63,PROD-2023222720
15318,525,20,1,3794,66,1.74,PROD-2025403733
15319,553,1,1,2262,65,2.87,PROD-2023811873
15320,136,20,1,971,12,1.24,PROD-2024377621
15321,703,17,6,4480,104,2.32,PROD-2024779809
15322,180,20,5,4424,114,2.58,PROD-2024656664
15323,606,6,8,9333,190,2.04,PROD-2024959952
15324,611,11,1,6097,131,2.15,PROD-2024517369
15325,150,9,4,356,3,0.84,PROD-2024136317
15326,562,20,5,5516,69,1.25,PROD-2023406805
15327,490,11,8,8969,266,2.97,PROD-2023879150
15328,770,5,6,4928,124,2.52,PROD-2025927103
15329,975,18,6,3681,109,2.96,PROD-2025877658
15330,290,7,8,2872,63,2.19,PROD-2025972590
15331,826,19,2,8273,214,2.59,PROD-2024130889
15332,621,8,1,4477,75,1.68,PROD-2023700522
15333,108,17,7,6838,163,2.38,PROD-2024253216
15334,921,7,6,7444,117,1.57,PROD-2023695317
15335,627,13,7,9903,218,2.2,PROD-2023805231
15336,892,21,1,541,11,2.03,PROD-2024801820
15337,319,11,7,606,13,2.15,PROD-2024390320
15338,1038,18,8,7092,131,1.85,PROD-2024974469
15339,351,11,1,6761,113,1.67,PROD-2025527271
15340,10,12,6,4485,132,2.94,PROD-2025242671
15341,835,14,3,8825,262,2.97,PROD-2023213850
15342,776,4,3,9148,244,2.67,PROD-2023501094
15343,792,13,5,1448,23,1.59,PROD-2024614000
15344,837,1,1,1055,27,2.56,PROD-2024712271
15345,314,13,3,6359,87,1.37,PROD-2025101453
15346,81,8,3,6719,153,2.28,PROD-2025103451
15347,182,12,6,999,18,1.8,PROD-2023226381
15348,847,19,5,405,4,0.99,PROD-2025352269
15349,530,14,4,8700,217,2.49,PROD-2023232986
15350,594,11,1,2904,41,1.41,PROD-2025691921
15351,915,4,2,6031,180,2.98,PROD-2025116081
15352,308,17,6,1282,27,2.11,PROD-2025497078
15353,454,11,5,523,10,1.91,PROD-2025734420
15354,623,6,2,4336,96,2.21,PROD-2025309292
15355,802,1,7,4231,91,2.15,PROD-2023608653
15356,293,7,2,1708,33,1.93,PROD-2024686168
15357,846,3,4,1578,25,1.58,PROD-2024519883
15358,36,13,5,4441,125,2.81,PROD-2025681315
15359,961,17,7,4083,92,2.25,PROD-2025149934
15360,1064,13,4,9186,172,1.87,PROD-2024167546
15361,679,17,4,7443,133,1.79,PROD-2023915994
15362,405,11,2,2384,52,2.18,PROD-2025953449
15363,780,12,1,9528,102,1.07,PROD-2025543128
15364,135,5,5,862,23,2.67,PROD-2024502611
15365,1071,18,7,6233,105,1.68,PROD-2023720092
15366,50,13,3,7132,210,2.94,PROD-2024802645
15367,686,21,3,855,21,2.46,PROD-2023598254
15368,78,20,7,2974,67,2.25,PROD-2025655893
15369,404,20,6,4775,57,1.19,PROD-2024636327
15370,1074,8,1,8644,162,1.87,PROD-2024907204
15371,261,20,4,5269,76,1.44,PROD-2024125183
15372,135,2,6,4611,94,2.04,PROD-2023329637
15373,1080,12,5,2826,45,1.59,PROD-2024738494
15374,238,21,1,931,11,1.18,PROD-2023924370
15375,505,8,7,6108,91,1.49,PROD-2024696334
15376,258,2,4,5112,91,1.78,PROD-2023967249
15377,1028,19,4,863,9,1.04,PROD-2023933994
15378,154,20,3,2099,46,2.19,PROD-2024869611
15379,893,3,1,5218,153,2.93,PROD-2025974423
15380,29,9,6,8052,219,2.72,PROD-2025633166
15381,755,6,4,3480,56,1.61,PROD-2023718547
15382,1009,17,2,6089,110,1.81,PROD-2024569691
15383,476,18,3,9173,207,2.26,PROD-2023905534
15384,24,13,7,700,19,2.71,PROD-2023558337
15385,987,5,2,8473,145,1.71,PROD-2025822104
15386,337,3,7,9212,125,1.36,PROD-2025444591
15387,821,20,2,7880,124,1.57,PROD-2024486154
15388,440,17,4,4200,124,2.95,PROD-2025268643
15389,89,12,8,7778,175,2.25,PROD-2023254687
15390,751,21,7,1518,35,2.31,PROD-2024561570
15391,695,13,6,9250,94,1.02,PROD-2025749679
15392,857,9,7,741,20,2.7,PROD-2025859734
15393,886,11,8,4342,79,1.82,PROD-2024365122
15394,225,7,4,652,13,1.99,PROD-2024369036
15395,181,16,7,3302,77,2.33,PROD-2025197635
15396,471,6,1,2712,46,1.7,PROD-2024665654
15397,933,5,8,4343,97,2.23,PROD-2025201663
15398,127,11,7,6371,128,2.01,PROD-2025474734
15399,276,19,6,5454,69,1.27,PROD-2025690811
15400,791,2,8,7962,198,2.49,PROD-2024602213
15401,957,21,5,1521,19,1.25,PROD-2024217930
15402,775,20,1,2368,38,1.6,PROD-2023744410
15403,390,11,5,5554,121,2.18,PROD-2024223983
15404,625,16,1,1107,29,2.62,PROD-2025454326
15405,539,12,2,4668,58,1.24,PROD-2025778068
15406,594,15,1,9429,282,2.99,PROD-2025894318
15407,954,12,6,5512,159,2.88,PROD-2025896217
15408,218,11,7,9846,204,2.07,PROD-2025275633
15409,971,4,7,9581,273,2.85,PROD-2025486354
15410,1074,8,8,8507,188,2.21,PROD-2024586683
15411,582,19,5,2329,26,1.12,PROD-2025835933
15412,55,20,3,8094,163,2.01,PROD-2023199438
15413,268,10,7,9129,238,2.61,PROD-2025443932
15414,182,8,4,2616,38,1.45,PROD-2025859382
15415,528,18,5,7199,198,2.75,PROD-2023419361
15416,676,11,8,2900,65,2.24,PROD-2025416171
15417,549,21,3,2997,61,2.04,PROD-2025107200
15418,244,22,7,9135,219,2.4,PROD-2025558655
15419,924,2,2,8463,84,0.99,PROD-2025812811
15420,337,21,2,4613,85,1.84,PROD-2023834699
15421,805,20,6,3217,38,1.18,PROD-2023605148
15422,801,22,1,3468,56,1.61,PROD-2023261889
15423,868,12,2,5458,75,1.37,PROD-2024219240
15424,72,11,2,4786,114,2.38,PROD-2024480671
15425,1079,8,5,4591,116,2.53,PROD-2025856220
15426,16,9,6,3416,56,1.64,PROD-2024724959
15427,70,20,3,1681,23,1.37,PROD-2024778699
15428,896,18,5,809,9,1.11,PROD-2024955221
15429,470,14,8,1593,27,1.69,PROD-2025441254
15430,517,22,6,7189,164,2.28,PROD-2023550802
15431,1066,12,6,7916,209,2.64,PROD-2025391340
15432,349,8,2,9015,260,2.88,PROD-2023413332
15433,792,20,7,3452,98,2.84,PROD-2025932830
15434,170,15,4,6195,97,1.57,PROD-2025266129
15435,31,3,2,3027,60,1.98,PROD-2024428784
15436,556,10,4,2968,74,2.49,PROD-2025618766
15437,540,16,1,8713,167,1.92,PROD-2025103946
15438,988,6,8,4334,97,2.24,PROD-2024762014
15439,359,21,5,9488,261,2.75,PROD-2024193868
15440,1047,3,5,8461,176,2.08,PROD-2025698735
15441,787,13,1,8365,185,2.21,PROD-2023931687
15442,878,2,5,6353,112,1.76,PROD-2025309586
15443,7,18,5,1372,22,1.6,PROD-2024428072
15444,799,17,4,2256,58,2.57,PROD-2025173912
15445,703,13,5,8502,195,2.29,PROD-2023302594
15446,251,21,5,1932,56,2.9,PROD-2025302192
15447,720,20,3,1448,32,2.21,PROD-2025767579
15448,566,10,6,605,16,2.64,PROD-2025879449
15449,240,1,2,2411,65,2.7,PROD-2024217564
15450,268,1,3,6783,84,1.24,PROD-2025267913
15451,175,9,5,4974,116,2.33,PROD-2023598836
15452,33,18,6,6026,174,2.89,PROD-2025209521
15453,1048,7,5,7624,153,2.01,PROD-2024475403
15454,868,10,4,2515,61,2.43,PROD-2024274165
15455,90,18,3,9862,197,2.0,PROD-2024550483
15456,406,5,5,4153,101,2.43,PROD-2024260786
15457,1067,19,2,7104,129,1.82,PROD-2025348986
15458,449,14,7,2574,33,1.28,PROD-2024998212
15459,224,16,7,4510,108,2.39,PROD-2024983303
15460,997,22,1,5032,80,1.59,PROD-2025709181
15461,655,13,6,9931,248,2.5,PROD-2025480500
15462,1,18,8,7156,143,2.0,PROD-2024329290
15463,719,15,2,3244,94,2.9,PROD-2025292154
15464,327,6,3,5567,109,1.96,PROD-2024367619
15465,248,16,8,8017,112,1.4,PROD-2025933478
15466,748,13,6,6868,201,2.93,PROD-2025867779
15467,112,2,5,2210,30,1.36,PROD-2024299558
15468,118,13,7,3981,70,1.76,PROD-2025317521
15469,277,3,6,2462,66,2.68,PROD-2024449472
15470,809,19,2,6289,159,2.53,PROD-2025296493
15471,928,12,8,7263,156,2.15,PROD-2024459193
15472,257,16,8,4548,57,1.25,PROD-2023187416
15473,228,15,5,3658,109,2.98,PROD-2024267881
15474,694,22,4,8038,203,2.53,PROD-2023357426
15475,1085,15,7,5275,84,1.59,PROD-2025311569
15476,486,17,5,9744,98,1.01,PROD-2024946611
15477,531,1,1,3007,39,1.3,PROD-2025448384
15478,177,17,7,3118,40,1.28,PROD-2024369529
15479,1027,18,1,4473,80,1.79,PROD-2025999170
15480,333,6,1,7443,84,1.13,PROD-2025778838
15481,860,16,7,3248,38,1.17,PROD-2025523799
15482,925,1,6,9194,115,1.25,PROD-2025787976
15483,927,21,5,5121,59,1.15,PROD-2025313813
15484,404,17,6,7257,140,1.93,PROD-2025547453
15485,342,18,8,3550,78,2.2,PROD-2025293086
15486,888,11,5,5647,99,1.75,PROD-2025494511
15487,643,2,5,912,15,1.64,PROD-2025650198
15488,107,21,4,8315,195,2.35,PROD-2024619616
15489,752,20,8,726,9,1.24,PROD-2025643987
15490,88,15,2,8332,249,2.99,PROD-2025944801
15491,13,21,2,3844,64,1.66,PROD-2024617854
15492,280,1,1,5390,79,1.47,PROD-2024251064
15493,182,1,2,1524,40,2.62,PROD-2023677692
15494,426,14,4,9585,275,2.87,PROD-2025479976
15495,1086,1,2,6800,161,2.37,PROD-2025966713
15496,247,2,1,616,16,2.6,PROD-2025799930
15497,673,20,5,4706,128,2.72,PROD-2024279654
15498,59,9,4,1410,21,1.49,PROD-2024876281
15499,673,18,8,4386,59,1.35,PROD-2025346328
15500,534,7,3,508,5,0.98,PROD-2024105865
15501,786,5,6,6042,109,1.8,PROD-2024499817
15502,713,13,1,6858,144,2.1,PROD-2025595859
15503,26,3,8,8750,171,1.95,PROD-2025761369
15504,753,13,3,1677,20,1.19,PROD-2025274573
15505,588,7,8,8695,145,1.67,PROD-2025783379
15506,900,19,7,9681,286,2.95,PROD-2025461307
15507,614,15,2,6601,118,1.79,PROD-2024937071
15508,1075,17,5,1228,25,2.04,PROD-2023932616
15509,15,11,3,3067,42,1.37,PROD-2023359954
15510,27,12,7,5624,64,1.14,PROD-2024998474
15511,93,18,6,7226,101,1.4,PROD-2025274659
15512,600,13,5,3356,36,1.07,PROD-2025169540
15513,451,1,3,7089,125,1.76,PROD-2024402907
15514,736,3,5,5922,151,2.55,PROD-2024666482
15515,719,16,4,278,4,1.44,PROD-2024473347
15516,457,11,2,7523,161,2.14,PROD-2025994308
15517,79,13,4,2222,55,2.48,PROD-2023293030
15518,66,12,1,3519,99,2.81,PROD-2025224939
15519,189,3,5,5305,157,2.96,PROD-2025879748
15520,29,14,2,574,7,1.22,PROD-2024409931
15521,905,21,1,8892,108,1.21,PROD-2024397162
15522,115,8,2,2259,28,1.24,PROD-2025258418
15523,412,12,3,3552,50,1.41,PROD-2025101349
15524,655,17,2,5812,152,2.62,PROD-2025586459
15525,316,10,2,6099,126,2.07,PROD-2023477336
15526,504,19,5,2116,23,1.09,PROD-2024987187
15527,66,21,8,4725,89,1.88,PROD-2025426267
15528,832,19,5,3155,82,2.6,PROD-2025475371
15529,982,4,2,1555,40,2.57,PROD-2024370340
15530,473,6,3,6039,108,1.79,PROD-2024810504
15531,33,3,8,5514,138,2.5,PROD-2025698599
15532,173,11,1,9841,104,1.06,PROD-2025519535
15533,110,15,4,2879,75,2.61,PROD-2025934245
15534,96,18,1,8256,92,1.11,PROD-2025433692
15535,265,7,3,8728,193,2.21,PROD-2025823986
15536,749,15,1,6414,90,1.4,PROD-2025359999
15537,861,2,6,1109,17,1.53,PROD-2024832454
15538,449,18,3,2507,55,2.19,PROD-2023165248
15539,169,22,1,2213,56,2.53,PROD-2024227162
15540,965,7,2,830,23,2.77,PROD-2025432076
15541,342,13,7,7362,218,2.96,PROD-2025465603
15542,161,6,6,4993,91,1.82,PROD-2025914890
15543,614,9,4,9073,245,2.7,PROD-2025444022
15544,571,8,6,7139,131,1.83,PROD-2024570381
15545,478,10,3,7585,183,2.41,PROD-2024875777
15546,285,15,1,9752,111,1.14,PROD-2025904912
15547,675,14,7,8263,178,2.15,PROD-2023579914
15548,292,10,8,4359,97,2.23,PROD-2024164922
15549,1028,1,6,6943,127,1.83,PROD-2024703168
15550,779,4,3,1179,15,1.27,PROD-2024592058
15551,928,16,8,2964,80,2.7,PROD-2025468717
15552,676,19,8,609,8,1.31,PROD-2024592394
15553,607,14,4,1174,29,2.47,PROD-2024164297
15554,1022,13,8,3818,77,2.02,PROD-2024746402
15555,449,16,5,1605,33,2.06,PROD-2025968587
15556,1040,15,8,3797,59,1.55,PROD-2025435771
15557,716,4,7,8881,177,1.99,PROD-2024337729
15558,671,5,6,5726,139,2.43,PROD-2025935367
15559,378,17,8,1671,30,1.8,PROD-2023618721
15560,739,22,5,4625,84,1.82,PROD-2023952878
15561,1039,10,1,5963,90,1.51,PROD-2024493123
15562,1080,13,5,2994,84,2.81,PROD-2023592706
15563,990,17,6,6036,171,2.83,PROD-2025148773
15564,401,18,4,6404,160,2.5,PROD-2025409412
15565,324,9,1,5562,104,1.87,PROD-2023760862
15566,363,1,7,2625,49,1.87,PROD-2023892701
15567,357,11,3,9421,126,1.34,PROD-2025562308
15568,522,16,5,1000,19,1.9,PROD-2024416042
15569,538,9,6,5643,62,1.1,PROD-2025506182
15570,745,22,4,3039,70,2.3,PROD-2025266702
15571,837,2,1,9575,254,2.65,PROD-2025676897
15572,482,2,4,6212,112,1.8,PROD-2023224937
15573,502,1,6,3640,49,1.35,PROD-2024720791
15574,488,22,5,2086,58,2.78,PROD-2025514451
15575,322,16,7,8002,112,1.4,PROD-2025916806
15576,1027,22,5,9697,222,2.29,PROD-2023650459
15577,1029,15,4,3145,39,1.24,PROD-2023515805
15578,357,8,4,9615,182,1.89,PROD-2024668056
15579,166,11,3,4262,116,2.72,PROD-2025195485
15580,613,7,1,7174,87,1.21,PROD-2025769306
15581,1055,13,6,5283,156,2.95,PROD-2023359263
15582,777,16,7,4399,108,2.46,PROD-2024573607
15583,779,18,2,7666,172,2.24,PROD-2023916793
15584,841,7,4,4766,57,1.2,PROD-2023856426
15585,226,9,2,6126,114,1.86,PROD-2023389935
15586,765,1,2,5575,112,2.01,PROD-2025698244
15587,53,8,2,8944,169,1.89,PROD-2025429330
15588,646,9,3,2523,28,1.11,PROD-2025651686
15589,734,18,7,300,7,2.33,PROD-2023810950
15590,328,14,1,7860,172,2.19,PROD-2024801132
15591,323,9,2,3808,69,1.81,PROD-2023480564
15592,639,22,7,2988,31,1.04,PROD-2023834094
15593,708,17,8,7556,102,1.35,PROD-2023425206
15594,802,3,8,7534,86,1.14,PROD-2024932328
15595,387,16,5,2839,52,1.83,PROD-2025533329
15596,71,3,4,1728,30,1.74,PROD-2024613427
15597,1049,18,1,4740,69,1.46,PROD-2025745506
15598,1030,19,4,4529,75,1.66,PROD-2023816642
15599,8,14,2,1696,48,2.83,PROD-2023586189
15600,165,7,3,4110,48,1.17,PROD-2024732640
15601,299,15,3,6344,166,2.62,PROD-2024540983
15602,363,10,7,8118,111,1.37,PROD-2023388094
15603,899,10,2,7490,164,2.19,PROD-2025391242
15604,104,19,3,6503,112,1.72,PROD-2025157486
15605,188,18,5,2464,39,1.58,PROD-2025931001
15606,593,2,7,2923,59,2.02,PROD-2025746751
15607,98,12,8,9828,178,1.81,PROD-2025457581
15608,127,14,4,9431,267,2.83,PROD-2025622141
15609,720,9,5,5098,89,1.75,PROD-2023158779
15610,89,21,2,9123,234,2.56,PROD-2024275530
15611,42,10,7,4357,44,1.01,PROD-2025369678
15612,262,16,1,3142,68,2.16,PROD-2024183703
15613,202,15,1,6212,101,1.63,PROD-2025192675
15614,95,12,8,8990,93,1.03,PROD-2023930953
15615,1002,11,4,5711,57,1.0,PROD-2024985512
15616,1083,15,2,8304,178,2.14,PROD-2025782743
15617,871,19,6,5576,93,1.67,PROD-2023173062
15618,368,10,8,6064,71,1.17,PROD-2025563806
15619,554,18,3,2089,23,1.1,PROD-2025119939
15620,564,18,7,8143,166,2.04,PROD-2025289250
15621,495,13,3,5767,165,2.86,PROD-2025941906
15622,288,7,6,7135,164,2.3,PROD-2024391105
15623,655,8,7,1108,11,0.99,PROD-2023748314
15624,718,19,2,2581,69,2.67,PROD-2024274106
15625,979,12,4,7311,124,1.7,PROD-2024845941
15626,173,9,8,9003,102,1.13,PROD-2024318674
15627,569,14,7,6197,167,2.69,PROD-2025186991
15628,254,20,8,3434,95,2.77,PROD-2025530293
15629,306,22,1,7355,167,2.27,PROD-2023390092
15630,781,2,8,8098,113,1.4,PROD-2025512552
15631,536,17,8,7695,96,1.25,PROD-2025914801
15632,155,10,6,4521,72,1.59,PROD-2025889349
15633,179,1,3,915,20,2.19,PROD-2024741167
15634,838,5,7,6843,72,1.05,PROD-2024331469
15635,420,14,2,3185,36,1.13,PROD-2024288413
15636,1040,1,2,9370,178,1.9,PROD-2025247984
15637,110,15,4,2750,79,2.87,PROD-2024547588
15638,627,7,6,7670,112,1.46,PROD-2025475149
15639,1079,11,8,1091,12,1.1,PROD-2023699365
15640,968,22,1,9863,171,1.73,PROD-2025761947
15641,1069,14,1,4114,121,2.94,PROD-2024176091
15642,70,14,5,4109,88,2.14,PROD-2025708767
15643,795,8,4,2854,47,1.65,PROD-2024336859
15644,220,5,5,9711,241,2.48,PROD-2024627704
15645,189,19,3,4575,65,1.42,PROD-2024573097
15646,18,7,2,5062,88,1.74,PROD-2023456331
15647,573,8,4,6804,140,2.06,PROD-2025521326
15648,885,21,8,677,19,2.81,PROD-2025123220
15649,813,22,2,7898,211,2.67,PROD-2024106361
15650,889,12,8,7081,172,2.43,PROD-2025789773
15651,6,14,6,8652,171,1.98,PROD-2023810071
15652,1015,14,4,7327,219,2.99,PROD-2023574518
15653,168,15,1,2300,56,2.43,PROD-2024199323
15654,757,13,2,6123,84,1.37,PROD-2023166458
15655,956,17,8,8492,179,2.11,PROD-2023410520
15656,165,21,6,7303,136,1.86,PROD-2025844075
15657,306,9,5,4802,132,2.75,PROD-2023585474
15658,1044,3,1,7386,204,2.76,PROD-2025180340
15659,858,11,6,9152,94,1.03,PROD-2023406041
15660,1092,15,6,203,4,1.97,PROD-2024211702
15661,180,10,2,7613,94,1.23,PROD-2025369632
15662,5,11,1,6111,106,1.73,PROD-2025514123
15663,740,7,7,8421,168,2.0,PROD-2024696039
15664,549,12,2,4886,66,1.35,PROD-2025183844
15665,159,20,8,9247,123,1.33,PROD-2025552908
15666,4,22,5,6313,119,1.88,PROD-2024388654
15667,263,18,7,3947,101,2.56,PROD-2025460291
15668,1065,18,4,7386,162,2.19,PROD-2025196615
15669,301,17,3,8979,181,2.02,PROD-2023405481
15670,546,18,6,3768,53,1.41,PROD-2024865756
15671,200,4,6,2529,46,1.82,PROD-2024866610
15672,797,3,7,7496,221,2.95,PROD-2024829022
15673,985,2,8,1729,33,1.91,PROD-2025755584
15674,81,11,4,7832,182,2.32,PROD-2024357756
15675,170,18,6,7578,120,1.58,PROD-2023149503
15676,281,11,4,5337,103,1.93,PROD-2024338622
15677,640,12,7,7479,196,2.62,PROD-2025829772
15678,220,5,4,5166,138,2.67,PROD-2023692490
15679,550,13,2,4037,44,1.09,PROD-2025976999
15680,749,20,8,9220,267,2.9,PROD-2024381825
15681,658,18,6,1233,12,0.97,PROD-2025974961
15682,486,2,1,7373,156,2.12,PROD-2025173897
15683,154,5,5,4263,92,2.16,PROD-2024235300
15684,11,11,4,8561,141,1.65,PROD-2025618650
15685,233,6,3,3277,63,1.92,PROD-2025582465
15686,666,17,6,4641,115,2.48,PROD-2023285176
15687,483,19,4,1410,23,1.63,PROD-2024352164
15688,410,12,3,9283,256,2.76,PROD-2024475458
15689,823,2,1,3150,41,1.3,PROD-2024568694
15690,262,19,3,4892,52,1.06,PROD-2024511885
15691,638,16,6,4168,51,1.22,PROD-2025373131
15692,475,12,4,1085,20,1.84,PROD-2025652021
15693,303,15,1,6235,114,1.83,PROD-2023540907
15694,464,12,5,6999,107,1.53,PROD-2025848135
15695,766,2,4,6392,73,1.14,PROD-2024449367
15696,945,2,5,4480,83,1.85,PROD-2023339509
15697,802,13,7,3508,82,2.34,PROD-2024750713
15698,446,17,5,7097,162,2.28,PROD-2023839744
15699,745,11,2,6154,65,1.06,PROD-2023720203
15700,605,16,8,6601,176,2.67,PROD-2023199373
15701,520,2,8,7723,175,2.27,PROD-2023778039
15702,131,10,6,1767,37,2.09,PROD-2023413423
15703,350,6,7,1353,33,2.44,PROD-2024988121
15704,1020,5,4,9995,139,1.39,PROD-2024819287
15705,744,21,4,2598,71,2.73,PROD-2025470987
15706,387,14,3,1706,20,1.17,PROD-2024471429
15707,605,18,3,5198,136,2.62,PROD-2025571777
15708,242,1,3,2799,75,2.68,PROD-2025618298
15709,463,19,8,5590,117,2.09,PROD-2024243488
15710,575,13,3,2150,50,2.33,PROD-2024246812
15711,1029,6,2,4230,85,2.01,PROD-2024492985
15712,1009,11,4,4778,140,2.93,PROD-2024963152
15713,797,1,2,7486,222,2.97,PROD-2023348653
15714,1051,1,6,1530,28,1.83,PROD-2025860685
15715,551,8,7,9072,244,2.69,PROD-2024291317
15716,405,10,8,960,12,1.25,PROD-2025602138
15717,1094,1,7,5822,77,1.32,PROD-2023314090
15718,682,8,1,8537,233,2.73,PROD-2023191541
15719,625,19,7,8511,125,1.47,PROD-2025890785
15720,781,11,3,5066,87,1.72,PROD-2025149730
15721,987,20,4,2421,49,2.02,PROD-2023274786
15722,610,21,2,6890,131,1.9,PROD-2025297815
15723,1054,14,2,2373,42,1.77,PROD-2025989489
15724,294,2,3,8257,106,1.28,PROD-2025127253
15725,86,2,1,7761,217,2.8,PROD-2023854733
15726,24,18,5,9616,246,2.56,PROD-2025131844
15727,984,6,7,5214,65,1.25,PROD-2024888070
15728,90,13,5,7023,205,2.92,PROD-2025347943
15729,876,13,5,8399,241,2.87,PROD-2025144801
15730,158,11,8,5397,156,2.89,PROD-2025884422
15731,1037,10,8,2986,65,2.18,PROD-2024836750
15732,959,1,7,7085,176,2.48,PROD-2024127348
15733,450,15,3,3757,86,2.29,PROD-2025636052
15734,873,6,1,2337,49,2.1,PROD-2025397665
15735,806,5,2,5483,89,1.62,PROD-2024243896
15736,986,9,5,2381,25,1.05,PROD-2024259170
15737,937,3,2,2425,25,1.03,PROD-2025479682
15738,381,8,6,6690,165,2.47,PROD-2025907904
15739,33,14,7,5571,140,2.51,PROD-2025912947
15740,24,17,8,7803,148,1.9,PROD-2024883306
15741,914,3,8,6696,78,1.16,PROD-2025586401
15742,509,15,6,7103,112,1.58,PROD-2024190510
15743,62,1,1,488,5,1.02,PROD-2024955153
15744,732,3,3,5656,118,2.09,PROD-2024784387
15745,947,3,4,1210,33,2.73,PROD-2025996706
15746,767,7,2,9986,133,1.33,PROD-2024867142
15747,442,3,3,852,14,1.64,PROD-2024674272
15748,895,1,8,9420,99,1.05,PROD-2025862193
15749,190,1,1,3421,78,2.28,PROD-2025217192
15750,251,2,1,2338,50,2.14,PROD-2025332715
15751,289,11,3,888,22,2.48,PROD-2024688762
15752,190,6,5,9806,115,1.17,PROD-2024224193
15753,780,9,5,2120,41,1.93,PROD-2025126542
15754,685,11,4,241,5,2.07,PROD-2024383059
15755,399,11,3,4799,60,1.25,PROD-2025661964
15756,1055,14,6,7421,131,1.77,PROD-2025732334
15757,917,22,8,2438,55,2.26,PROD-2023868822
15758,600,22,6,1449,14,0.97,PROD-2024810668
15759,344,15,3,1913,38,1.99,PROD-2024195332
15760,513,3,2,993,26,2.62,PROD-2023665578
15761,57,9,8,662,19,2.87,PROD-2023568340
15762,358,16,4,4872,79,1.62,PROD-2024733537
15763,661,21,5,7679,79,1.03,PROD-2024222873
15764,69,22,7,7172,192,2.68,PROD-2025662244
15765,903,20,2,4299,75,1.74,PROD-2023657424
15766,858,16,5,7049,152,2.16,PROD-2025939320
15767,88,18,7,4048,104,2.57,PROD-2025208443
15768,756,15,1,728,16,2.2,PROD-2024696105
15769,19,18,2,5317,120,2.26,PROD-2025101557
15770,663,16,8,4477,63,1.41,PROD-2025125028
15771,7,18,8,2054,30,1.46,PROD-2025305980
15772,711,18,5,307,6,1.95,PROD-2024176288
15773,819,22,6,5608,148,2.64,PROD-2025619752
15774,305,9,5,9906,174,1.76,PROD-2025593436
15775,1071,4,2,1533,15,0.98,PROD-2025944245
15776,766,9,3,9532,251,2.63,PROD-2024115649
15777,863,10,1,463,11,2.38,PROD-2023266106
15778,44,18,4,2123,59,2.78,PROD-2025305291
15779,901,11,7,6484,160,2.47,PROD-2025560469
15780,991,3,6,9414,102,1.08,PROD-2025302681
15781,336,22,1,2264,35,1.55,PROD-2023379547
15782,770,8,6,8893,120,1.35,PROD-2023872195
15783,353,4,4,2315,64,2.76,PROD-2024940855
15784,855,22,3,4015,117,2.91,PROD-2024391863
15785,792,22,8,6783,192,2.83,PROD-2023418656
15786,694,8,4,2064,29,1.41,PROD-2024319925
15787,249,15,6,9773,103,1.05,PROD-2025223158
15788,401,6,7,1852,35,1.89,PROD-2024453426
15789,753,12,1,4866,95,1.95,PROD-2025404914
15790,492,1,1,1304,21,1.61,PROD-2023987303
15791,3,14,7,1829,42,2.3,PROD-2025430103
15792,284,22,8,493,10,2.03,PROD-2025874546
15793,927,10,4,8024,158,1.97,PROD-2025627654
15794,968,6,4,6383,150,2.35,PROD-2024774345
15795,928,6,8,5020,143,2.85,PROD-2025935531
15796,633,19,3,6418,67,1.04,PROD-2025789289
15797,538,15,5,1641,24,1.46,PROD-2025869861
15798,804,3,3,9616,100,1.04,PROD-2025733574
15799,873,7,6,4725,89,1.88,PROD-2025167169
15800,1017,21,5,1028,14,1.36,PROD-2025828578
15801,1053,21,6,1370,23,1.68,PROD-2025294434
15802,500,9,5,947,11,1.16,PROD-2024775658
15803,116,7,6,9180,218,2.37,PROD-2025849275
15804,899,15,5,9494,121,1.27,PROD-2025714444
15805,302,13,8,2613,46,1.76,PROD-2023648015
15806,943,15,7,7181,76,1.06,PROD-2024167272
15807,987,16,1,1435,25,1.74,PROD-2024218959
15808,1005,20,5,4892,138,2.82,PROD-2025145639
15809,617,19,2,5508,55,1.0,PROD-2025802281
15810,56,15,6,3672,72,1.96,PROD-2025896261
15811,221,21,8,2336,28,1.2,PROD-2025710663
15812,389,1,2,8916,141,1.58,PROD-2023407745
15813,839,3,7,3972,96,2.42,PROD-2024162373
15814,379,22,6,2695,77,2.86,PROD-2023406420
15815,447,15,5,6252,92,1.47,PROD-2025378528
15816,686,1,7,623,14,2.25,PROD-2023828847
