procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,lead_time_days,total_cost,delivery_date_key,quality_score,po_number
9707,445,6,9,852,279.35,26,238006.2,471,98.8,PO-2025-242444
9708,256,2,8,2275,24.42,14,55555.5,270,87.72,PO-2023-674626
9709,547,13,4,4257,102.84,20,437789.88,567,85.15,PO-2025-399778
9710,722,13,8,1983,8.76,14,17371.08,736,92.07,PO-2024-266853
9711,1019,21,7,4990,134.9,17,673151.0,1036,93.2,PO-2023-111176
9712,720,9,12,1803,324.37,24,584839.11,744,95.52,PO-2025-439722
9713,988,14,8,3754,263.88,7,990605.52,995,95.77,PO-2023-680699
9714,25,5,11,4958,302.42,29,1499398.36,54,90.11,PO-2024-753268
9715,492,19,13,1617,232.91,19,376615.47,511,90.03,PO-2024-445492
9716,26,9,13,170,31.29,7,5319.3,33,92.93,PO-2024-905772
9717,235,10,1,1391,148.55,22,206633.05,257,90.11,PO-2025-266146
9718,675,6,13,901,86.47,26,77909.47,701,88.57,PO-2024-478657
9719,438,21,4,4935,79.05,10,390111.75,448,87.96,PO-2025-571259
9720,1041,19,4,4889,336.02,9,1642801.78,1050,93.13,PO-2025-663137
9721,461,16,14,1905,187.11,19,356444.55,480,92.17,PO-2023-582037
9722,884,21,14,3915,264.33,21,1034851.95,905,93.16,PO-2024-545899
9723,20,5,10,3991,349.55,9,1395054.05,29,98.42,PO-2025-914940
9724,683,22,9,4512,210.25,6,948648.0,689,98.93,PO-2025-854111
9725,390,7,15,1408,142.0,21,199936.0,411,92.49,PO-2023-262923
9726,480,2,7,4035,309.04,17,1246976.4,497,85.38,PO-2024-416487
9727,120,20,8,758,266.51,12,202014.58,132,98.55,PO-2025-921796
9728,710,1,6,1425,259.73,27,370115.25,737,89.67,PO-2025-617612
9729,491,11,4,357,299.9,15,107064.3,506,91.68,PO-2025-892563
9730,741,10,10,3137,118.07,9,370385.59,750,85.97,PO-2024-274029
9731,198,1,12,775,10.06,16,7796.5,214,89.67,PO-2025-694751
9732,61,7,12,150,274.08,15,41112.0,76,90.44,PO-2024-916992
9733,1063,1,14,2962,209.24,20,619768.88,1083,92.04,PO-2024-824887
9734,609,14,14,4792,189.54,13,908275.68,622,92.89,PO-2024-612798
9735,172,18,8,1669,62.3,7,103978.7,179,97.87,PO-2025-248125
9736,380,1,12,528,208.94,17,110320.32,397,86.4,PO-2024-545888
9737,640,13,15,3484,91.13,5,317496.92,645,89.43,PO-2025-252945
9738,931,3,5,4094,250.1,27,1023909.4,958,96.45,PO-2024-923112
9739,176,14,11,975,45.43,11,44294.25,187,89.66,PO-2024-917848
9740,984,14,10,2958,269.51,9,797210.58,993,95.46,PO-2025-619649
9741,533,10,3,3793,322.2,11,1222104.6,544,90.52,PO-2025-951275
9742,516,11,10,3485,35.58,10,123996.3,526,96.85,PO-2025-357570
9743,451,17,14,4055,214.1,23,868175.5,474,90.48,PO-2025-482187
9744,253,9,3,438,210.83,14,92343.54,267,92.72,PO-2024-258458
9745,738,22,6,2049,45.48,28,93188.52,766,86.81,PO-2023-114914
9746,511,1,12,785,292.92,21,229942.2,532,94.53,PO-2025-538847
9747,288,15,9,2225,232.67,18,517690.75,306,94.78,PO-2025-168269
9748,1009,10,14,2816,281.47,14,792619.52,1023,85.26,PO-2025-553465
9749,84,12,7,467,12.68,26,5921.56,110,95.33,PO-2025-115204
9750,22,6,8,4290,270.64,29,1161045.6,51,89.56,PO-2025-237384
9751,204,1,6,700,344.96,26,241472.0,230,85.46,PO-2025-984354
9752,113,15,15,4454,318.51,19,1418643.54,132,87.91,PO-2024-946381
9753,22,20,5,2684,215.56,18,578563.04,40,88.13,PO-2023-565225
9754,45,8,1,2740,18.7,12,51238.0,57,87.27,PO-2023-767105
9755,192,19,6,688,85.79,22,59023.52,214,92.4,PO-2025-124174
9756,252,18,3,4897,156.95,6,768584.15,258,96.45,PO-2025-574636
9757,933,20,2,2484,264.61,28,657291.24,961,93.84,PO-2023-697091
9758,738,15,1,1487,253.04,7,376270.48,745,88.9,PO-2024-685621
9759,437,19,12,2064,144.23,29,297690.72,466,98.86,PO-2025-905673
9760,387,12,12,221,294.97,18,65188.37,405,91.96,PO-2025-895615
9761,1045,20,13,2446,26.82,10,65601.72,1055,90.96,PO-2025-151060
9762,207,12,5,3833,321.61,26,1232731.13,233,93.05,PO-2024-869310
9763,890,6,7,2487,153.21,7,381033.27,897,90.71,PO-2025-245869
9764,144,9,5,3589,171.28,7,614723.92,151,88.37,PO-2025-806064
9765,1059,20,12,4404,55.81,12,245787.24,1071,85.66,PO-2025-819173
9766,187,3,11,3933,348.81,11,1371869.73,198,96.19,PO-2023-104196
9767,921,18,11,2137,145.05,14,309971.85,935,95.89,PO-2023-396649
9768,612,20,12,3233,39.58,6,127962.14,618,98.24,PO-2025-508995
9769,575,21,5,1032,140.85,23,145357.2,598,95.2,PO-2025-484978
9770,286,7,10,3119,142.78,7,445330.82,293,89.61,PO-2024-680517
9771,410,9,15,3009,176.51,27,531118.59,437,88.96,PO-2025-114860
9772,213,11,9,1770,134.53,6,238118.1,219,85.2,PO-2025-667684
9773,819,22,5,4463,59.63,19,266128.69,838,97.23,PO-2024-179248
9774,262,13,11,457,138.95,19,63500.15,281,95.37,PO-2024-562969
9775,869,2,12,1535,270.14,29,414664.9,898,94.21,PO-2023-792756
9776,644,14,3,3614,241.8,5,873865.2,649,88.24,PO-2024-105288
9777,986,20,13,4908,140.69,28,690506.52,1014,86.87,PO-2025-673848
9778,471,1,4,3887,120.28,24,467528.36,495,95.8,PO-2025-984062
9779,336,4,9,576,332.13,21,191306.88,357,98.38,PO-2023-892663
9780,906,10,7,511,137.12,5,70068.32,911,85.44,PO-2024-224485
9781,612,2,12,1651,257.38,15,424934.38,627,87.57,PO-2024-322195
9782,82,10,2,1343,115.78,21,155492.54,103,90.62,PO-2025-203465
9783,565,6,7,3423,219.31,22,750698.13,587,89.27,PO-2024-970127
9784,1002,8,10,148,34.43,14,5095.64,1016,93.0,PO-2023-140974
9785,848,9,15,499,191.63,20,95623.37,868,92.74,PO-2024-248984
9786,1050,9,13,4957,266.57,11,1321387.49,1061,88.4,PO-2025-195811
9787,986,14,13,682,5.6,28,3819.2,1014,89.59,PO-2025-198184
9788,348,7,14,409,307.94,28,125947.46,376,90.87,PO-2024-671261
9789,391,15,13,3531,174.84,8,617360.04,399,89.62,PO-2025-376790
9790,194,7,5,389,284.05,10,110495.45,204,86.71,PO-2025-754272
9791,688,13,13,1239,272.33,5,337416.87,693,92.89,PO-2025-115540
9792,164,5,7,4005,17.74,18,71048.7,182,87.73,PO-2023-501793
9793,623,8,3,4122,98.49,16,405975.78,639,91.99,PO-2024-789424
9794,641,10,9,1589,84.36,14,134048.04,655,95.81,PO-2024-831894
9795,661,4,8,1344,83.32,7,111982.08,668,93.91,PO-2025-441600
9796,1032,4,4,1439,53.71,23,77288.69,1055,98.06,PO-2025-566386
9797,399,6,3,4403,112.4,20,494897.2,419,92.65,PO-2024-538605
9798,849,9,6,3543,180.12,26,638165.16,875,86.31,PO-2025-445724
9799,201,1,7,527,135.32,5,71313.64,206,85.51,PO-2025-464984
9800,383,15,4,1932,30.93,27,59756.76,410,98.55,PO-2025-508264
9801,1061,5,8,571,202.27,6,115496.17,1067,85.17,PO-2025-333564
9802,957,6,4,4000,34.72,9,138880.0,966,91.27,PO-2025-231108
9803,961,15,14,1621,91.75,26,148726.75,987,97.28,PO-2025-574005
9804,494,15,14,1500,114.43,22,171645.0,516,91.18,PO-2024-719285
9805,618,16,11,654,171.05,9,111866.7,627,92.44,PO-2024-729031
9806,956,9,1,3111,254.57,28,791967.27,984,96.56,PO-2023-240391
9807,493,13,14,903,177.9,27,160643.7,520,98.1,PO-2025-571925
9808,839,13,1,4118,18.07,16,74412.26,855,95.65,PO-2024-958851
9809,493,15,6,2366,201.42,27,476559.72,520,97.42,PO-2024-332565
9810,696,16,5,2935,196.79,12,577578.65,708,90.19,PO-2024-438749
9811,746,2,1,559,104.93,12,58655.87,758,94.38,PO-2024-445795
9812,928,15,2,3689,340.12,10,1254702.68,938,97.68,PO-2024-912680
9813,653,6,15,2389,152.7,22,364800.3,675,96.43,PO-2024-921574
9814,1011,18,11,502,95.21,21,47795.42,1032,86.16,PO-2025-891455
9815,385,4,6,4145,147.35,17,610765.75,402,87.39,PO-2025-518753
9816,1011,5,7,1934,244.89,19,473617.26,1030,91.03,PO-2023-955052
9817,648,22,10,3773,287.44,19,1084511.12,667,95.13,PO-2024-263564
9818,792,6,3,2045,119.3,20,243968.5,812,86.76,PO-2023-363898
9819,68,8,3,4675,50.42,20,235713.5,88,93.14,PO-2023-182704
9820,310,15,14,728,163.72,7,119188.16,317,88.93,PO-2024-714588
9821,236,13,10,793,187.73,26,148869.89,262,89.08,PO-2024-682378
9822,747,2,2,2086,296.3,12,618081.8,759,90.38,PO-2025-375395
9823,1049,10,7,2398,85.49,6,205005.02,1055,92.44,PO-2025-318038
9824,133,20,2,293,124.32,13,36425.76,146,98.5,PO-2025-266794
9825,1079,2,6,1400,176.31,27,246834.0,1096,97.06,PO-2023-169315
9826,1041,10,10,666,314.48,11,209443.68,1052,90.6,PO-2024-526975
9827,367,21,2,349,266.23,12,92914.27,379,86.83,PO-2025-714653
9828,625,2,3,1707,96.87,8,165357.09,633,93.99,PO-2025-110348
9829,828,10,6,4217,263.41,12,1110799.97,840,98.85,PO-2024-506749
9830,957,14,14,3830,146.24,25,560099.2,982,96.68,PO-2024-800796
9831,990,7,3,4935,281.31,18,1388264.85,1008,94.66,PO-2024-486425
9832,1075,5,4,3777,84.35,17,318589.95,1092,86.54,PO-2024-621506
9833,292,7,5,138,316.9,23,43732.2,315,91.43,PO-2024-396222
9834,884,22,11,1786,24.39,27,43560.54,911,89.07,PO-2023-757913
9835,144,13,2,1542,275.88,22,425406.96,166,92.65,PO-2024-858030
9836,932,14,3,3525,118.69,6,418382.25,938,97.51,PO-2024-971141
9837,101,14,5,2790,280.51,7,782622.9,108,94.15,PO-2023-815776
9838,452,19,7,2431,55.02,18,133753.62,470,90.29,PO-2024-345812
9839,802,16,1,4013,85.93,17,344837.09,819,91.17,PO-2023-899057
9840,167,1,4,3954,127.52,12,504214.08,179,92.12,PO-2023-983646
9841,130,2,14,4721,300.69,23,1419557.49,153,97.87,PO-2024-912663
9842,325,15,7,4169,58.54,16,244053.26,341,90.92,PO-2023-853199
9843,748,3,7,3340,30.09,10,100500.6,758,93.38,PO-2025-131016
9844,901,3,3,1976,265.55,29,524726.8,930,85.42,PO-2023-163247
9845,618,6,3,231,169.53,18,39161.43,636,96.11,PO-2023-744239
9846,366,2,15,1439,35.91,18,51674.49,384,87.32,PO-2025-592785
9847,512,1,6,4675,49.43,17,231085.25,529,90.45,PO-2025-756900
9848,737,6,15,4527,209.17,10,946912.59,747,93.61,PO-2025-312928
9849,1055,7,1,821,5.72,15,4696.12,1070,97.03,PO-2024-942589
9850,160,18,3,890,181.18,9,161250.2,169,92.36,PO-2024-258313
9851,872,10,12,3042,41.46,17,126121.32,889,91.29,PO-2025-129474
9852,517,5,9,4996,173.09,25,864757.64,542,96.67,PO-2025-127522
9853,447,9,9,3805,151.03,19,574669.15,466,94.29,PO-2023-186582
9854,777,17,13,432,206.11,27,89039.52,804,91.27,PO-2024-496778
9855,816,3,4,4841,140.6,20,680644.6,836,98.12,PO-2025-665564
9856,431,6,3,1086,139.52,17,151518.72,448,88.14,PO-2025-494330
9857,62,21,13,3270,60.44,16,197638.8,78,98.48,PO-2024-175510
9858,754,22,8,3269,21.75,20,71100.75,774,96.01,PO-2025-981990
9859,184,21,2,908,133.54,13,121254.32,197,86.7,PO-2025-177677
9860,353,16,4,4671,250.43,5,1169758.53,358,96.51,PO-2025-464264
9861,88,8,1,4998,236.27,11,1180877.46,99,85.8,PO-2025-359017
9862,437,18,12,1691,137.85,17,233104.35,454,87.28,PO-2025-855968
9863,43,9,2,3729,339.03,11,1264242.87,54,87.44,PO-2023-669866
9864,898,16,5,3510,108.61,14,381221.1,912,92.39,PO-2025-879088
9865,430,19,13,634,276.2,6,175110.8,436,90.21,PO-2024-860028
9866,105,4,2,3082,348.78,6,1074939.96,111,88.68,PO-2025-374822
9867,130,1,15,370,185.97,25,68808.9,155,87.67,PO-2025-509165
9868,166,7,6,882,330.15,25,291192.3,191,95.98,PO-2025-775502
9869,1023,4,2,1509,155.43,22,234543.87,1045,91.45,PO-2023-671441
9870,490,15,4,687,85.8,19,58944.6,509,94.55,PO-2025-894891
9871,897,11,14,1416,49.37,28,69907.92,925,85.95,PO-2025-352490
9872,302,18,8,3941,9.34,11,36808.94,313,92.18,PO-2024-143238
9873,333,11,7,1770,234.02,19,414215.4,352,91.82,PO-2025-538149
9874,344,18,9,150,135.97,8,20395.5,352,96.96,PO-2023-649929
9875,594,2,6,2918,53.68,18,156638.24,612,85.44,PO-2023-900574
9876,757,19,2,3226,248.18,15,800628.68,772,91.79,PO-2023-767468
9877,1038,13,11,843,214.78,28,181059.54,1066,89.4,PO-2024-299002
9878,510,4,12,4323,289.98,11,1253583.54,521,87.3,PO-2025-890202
9879,546,10,10,3325,281.45,28,935821.25,574,91.34,PO-2025-929700
9880,336,1,2,4514,86.41,12,390054.74,348,97.18,PO-2023-972621
9881,196,6,1,4224,94.64,15,399759.36,211,96.9,PO-2024-879830
9882,523,16,1,611,278.1,24,169919.1,547,85.94,PO-2024-689133
9883,749,18,6,434,31.19,19,13536.46,768,91.43,PO-2025-852580
9884,355,13,12,3141,348.61,6,1094984.01,361,91.54,PO-2024-651561
9885,52,12,1,2929,92.98,18,272338.42,70,87.36,PO-2023-407219
9886,418,2,14,276,61.09,29,16860.84,447,91.96,PO-2023-333680
9887,758,22,14,4388,340.66,8,1494816.08,766,92.99,PO-2024-728374
9888,715,17,3,1839,82.38,7,151496.82,722,89.9,PO-2024-441604
9889,838,2,13,1551,230.86,10,358063.86,848,96.13,PO-2025-113295
9890,897,12,15,4675,65.65,6,306913.75,903,86.79,PO-2024-929496
9891,144,11,7,865,318.18,17,275225.7,161,90.38,PO-2024-159599
9892,127,18,2,4504,340.68,7,1534422.72,134,90.14,PO-2025-777574
9893,591,1,8,1447,185.69,5,268693.43,596,93.58,PO-2024-557773
9894,514,10,7,478,245.42,18,117310.76,532,94.76,PO-2024-635333
9895,544,8,3,299,308.12,17,92127.88,561,96.25,PO-2025-909233
9896,103,20,5,3134,224.87,15,704742.58,118,95.75,PO-2025-712814
9897,127,12,6,4553,310.2,28,1412340.6,155,96.21,PO-2024-353094
9898,122,3,10,3872,215.58,19,834725.76,141,91.6,PO-2025-946998
9899,1075,12,3,1459,60.94,5,88911.46,1080,91.67,PO-2025-998004
9900,1067,22,12,3099,100.3,28,310829.7,1095,92.79,PO-2024-660357
9901,733,16,13,1498,169.6,9,254060.8,742,88.37,PO-2025-935302
9902,535,10,12,3102,151.7,20,470573.4,555,86.13,PO-2025-390411
9903,817,19,4,4458,181.68,15,809929.44,832,94.3,PO-2025-997938
9904,731,14,9,2378,276.32,22,657088.96,753,92.66,PO-2024-133006
9905,571,12,9,4868,98.8,6,480958.4,577,98.24,PO-2025-964002
9906,1062,19,5,816,116.56,21,95112.96,1083,96.24,PO-2024-124802
9907,167,19,9,1662,179.2,5,297830.4,172,90.05,PO-2025-111089
9908,993,12,5,4494,269.08,16,1209245.52,1009,94.51,PO-2025-146551
9909,264,9,8,1321,76.57,27,101148.97,291,90.48,PO-2024-221101
9910,146,11,6,351,326.76,24,114692.76,170,94.16,PO-2024-841975
9911,1079,11,7,4186,109.28,23,457446.08,1096,85.34,PO-2025-672955
9912,255,16,5,3229,31.22,19,100809.38,274,94.88,PO-2025-555736
9913,139,9,8,918,164.06,22,150607.08,161,90.83,PO-2025-399776
9914,486,5,1,2232,103.46,10,230922.72,496,88.49,PO-2024-162625
9915,488,10,3,2285,81.86,18,187050.1,506,89.59,PO-2025-417872
9916,274,18,12,2728,15.17,11,41383.76,285,93.92,PO-2023-551322
9917,112,12,10,1992,219.56,24,437363.52,136,97.1,PO-2024-707039
9918,640,4,4,4292,188.16,22,807582.72,662,86.73,PO-2025-879625
9919,861,4,5,3738,289.75,15,1083085.5,876,87.91,PO-2024-593199
9920,1052,18,5,3556,89.49,11,318226.44,1063,96.24,PO-2023-978387
9921,68,7,10,1179,167.56,20,197553.24,88,86.66,PO-2025-790604
9922,1035,8,10,1645,294.99,6,485258.55,1041,85.72,PO-2025-464570
9923,800,16,13,3722,134.78,22,501651.16,822,87.8,PO-2023-665962
9924,214,6,1,3898,117.04,7,456221.92,221,96.09,PO-2025-666406
9925,974,14,12,1009,206.88,25,208741.92,999,85.3,PO-2025-352978
9926,748,6,1,254,177.97,17,45204.38,765,96.33,PO-2025-719363
9927,1000,9,6,464,295.63,6,137172.32,1006,97.05,PO-2023-397832
9928,709,6,8,2992,31.61,17,94577.12,726,89.1,PO-2025-621342
9929,732,10,15,2375,282.35,9,670581.25,741,96.03,PO-2025-777978
9930,63,19,1,3726,323.1,27,1203870.6,90,85.88,PO-2023-557523
9931,304,9,12,2797,169.56,18,474259.32,322,89.76,PO-2025-784839
9932,891,10,13,2571,182.28,26,468641.88,917,92.78,PO-2025-654547
9933,629,2,10,2469,82.61,28,203964.09,657,93.09,PO-2024-174855
9934,269,9,3,2014,33.16,12,66784.24,281,86.98,PO-2025-697347
9935,359,7,10,4973,199.47,15,991964.31,374,89.29,PO-2025-269671
9936,727,10,4,4839,90.09,14,435945.51,741,98.34,PO-2024-751029
9937,242,12,10,1147,53.01,18,60802.47,260,97.11,PO-2024-835583
9938,175,15,4,2355,175.0,13,412125.0,188,98.52,PO-2025-333345
9939,948,11,11,998,204.22,26,203811.56,974,98.36,PO-2025-846712
9940,582,3,1,1179,205.28,29,242025.12,611,90.49,PO-2024-505742
9941,25,12,4,3752,108.68,18,407767.36,43,89.28,PO-2024-836911
9942,661,8,9,1826,21.26,16,38820.76,677,96.41,PO-2025-781480
9943,125,5,4,1389,338.17,25,469718.13,150,86.27,PO-2024-982157
9944,377,9,10,386,193.89,26,74841.54,403,96.69,PO-2024-154331
9945,937,2,9,3379,104.3,9,352429.7,946,98.01,PO-2025-537314
9946,261,19,5,1938,25.38,16,49186.44,277,89.97,PO-2025-802336
9947,951,18,11,4283,313.55,12,1342934.65,963,93.76,PO-2025-520854
9948,984,9,3,332,49.07,9,16291.24,993,91.87,PO-2025-461863
9949,506,8,13,354,101.86,26,36058.44,532,88.14,PO-2025-234699
9950,194,21,10,635,98.75,21,62706.25,215,96.73,PO-2025-585667
9951,290,12,9,3634,316.28,6,1149361.52,296,97.87,PO-2024-105904
9952,521,10,12,4315,176.39,17,761122.85,538,90.2,PO-2024-217954
9953,638,3,6,3105,134.08,15,416318.4,653,98.83,PO-2025-651766
9954,899,1,8,223,150.72,17,33610.56,916,97.27,PO-2025-668677
9955,36,1,2,3467,182.05,27,631167.35,63,93.8,PO-2023-319757
9956,688,12,1,4411,132.94,25,586398.34,713,85.71,PO-2024-348261
9957,493,20,14,3571,150.59,7,537756.89,500,97.74,PO-2023-885236
9958,1072,4,8,3138,51.5,22,161607.0,1094,92.07,PO-2024-111074
9959,473,19,7,3084,93.95,18,289741.8,491,88.5,PO-2024-358652
9960,491,22,6,1598,95.05,17,151889.9,508,92.18,PO-2023-357187
9961,778,14,10,3565,251.13,24,895278.45,802,93.32,PO-2025-870775
9962,42,13,8,2973,277.55,14,825156.15,56,90.31,PO-2025-802542
9963,1070,6,5,4707,349.84,26,1646696.88,1096,92.66,PO-2023-355246
9964,279,14,12,331,348.72,5,115426.32,284,86.26,PO-2025-908028
9965,195,19,2,2285,340.97,24,779116.45,219,86.57,PO-2025-120049
9966,752,14,1,2232,19.27,13,43010.64,765,86.49,PO-2025-905595
9967,1027,19,10,3274,200.32,9,655847.68,1036,91.28,PO-2025-535654
9968,639,7,11,4047,227.38,11,920206.86,650,91.35,PO-2024-865423
9969,762,12,9,1623,28.12,28,45638.76,790,95.43,PO-2024-269994
9970,802,16,2,1751,307.31,11,538099.81,813,87.79,PO-2024-466969
9971,722,12,11,1531,24.96,27,38213.76,749,85.89,PO-2025-534362
9972,942,17,6,4597,244.51,14,1124012.47,956,93.82,PO-2023-745509
9973,31,17,11,4403,74.19,23,326658.57,54,90.93,PO-2024-842941
9974,681,20,11,3627,195.56,23,709296.12,704,86.99,PO-2025-746336
9975,773,21,8,1102,70.26,7,77426.52,780,89.45,PO-2025-168276
9976,195,3,8,1293,323.86,22,418750.98,217,97.55,PO-2025-381649
9977,258,17,1,2011,276.74,19,556524.14,277,91.07,PO-2024-647144
9978,644,14,2,1552,263.57,13,409060.64,657,96.92,PO-2023-297851
9979,705,15,9,756,103.96,13,78593.76,718,86.11,PO-2025-794329
9980,321,19,9,326,175.94,29,57356.44,350,89.7,PO-2024-925968
9981,816,15,12,4615,176.61,11,815055.15,827,93.77,PO-2024-847260
9982,682,13,14,3527,81.39,28,287062.53,710,95.2,PO-2023-590773
9983,380,3,5,858,179.07,15,153642.06,395,91.33,PO-2023-711402
9984,411,6,10,349,73.03,13,25487.47,424,91.0,PO-2025-639964
9985,344,2,6,4793,84.12,21,403187.16,365,93.33,PO-2024-604821
9986,999,20,4,1353,313.94,13,424760.82,1012,95.73,PO-2023-299060
9987,786,9,14,379,207.14,13,78506.06,799,86.31,PO-2024-306607
9988,735,1,4,2760,109.06,29,301005.6,764,93.61,PO-2023-697143
9989,659,6,12,2735,8.15,27,22290.25,686,89.58,PO-2024-588680
9990,142,3,5,3626,251.93,11,913498.18,153,98.81,PO-2024-841245
9991,596,13,1,2271,134.24,24,304859.04,620,92.61,PO-2024-882623
9992,203,14,5,4502,68.64,22,309017.28,225,89.31,PO-2024-553008
9993,44,1,2,3466,73.6,6,255097.6,50,88.65,PO-2025-355840
9994,50,20,9,4870,88.36,11,430313.2,61,97.71,PO-2023-270241
9995,653,7,5,4669,64.85,13,302784.65,666,90.72,PO-2025-861768
9996,1076,7,11,4092,19.92,25,81512.64,1096,98.73,PO-2025-758741
9997,596,7,9,3195,108.8,5,347616.0,601,89.18,PO-2024-917327
9998,991,4,15,3394,42.76,20,145127.44,1011,86.73,PO-2024-108544
9999,378,17,15,4898,319.41,29,1564470.18,407,91.42,PO-2023-496938
10000,154,1,3,2802,292.02,6,818240.04,160,97.12,PO-2024-618440
10001,278,4,1,3558,321.98,25,1145604.84,303,89.9,PO-2025-832521
10002,939,14,10,2684,239.79,23,643596.36,962,98.68,PO-2025-635393
10003,194,10,5,4159,329.59,26,1370764.81,220,92.6,PO-2025-175611
10004,675,21,6,1781,240.47,29,428277.07,704,96.73,PO-2024-473952
10005,616,17,3,4419,224.42,8,991711.98,624,86.53,PO-2024-958788
10006,386,20,3,2492,86.72,9,216106.24,395,87.44,PO-2024-592013
10007,632,2,14,3883,130.46,8,506576.18,640,89.67,PO-2025-105990
10008,979,9,6,492,112.69,9,55443.48,988,90.32,PO-2023-420094
10009,511,9,10,1071,325.24,17,348332.04,528,93.07,PO-2024-513204
10010,681,2,6,4633,46.99,8,217704.67,689,92.94,PO-2023-165649
10011,775,13,7,355,335.2,29,118996.0,804,96.71,PO-2024-148023
10012,538,18,12,749,168.7,29,126356.3,567,93.77,PO-2023-867552
10013,956,10,5,3689,36.31,14,133947.59,970,92.33,PO-2025-343541
10014,318,9,8,3497,309.2,26,1081272.4,344,93.81,PO-2025-739169
10015,1077,2,11,2568,307.11,16,788658.48,1093,89.26,PO-2023-174174
10016,473,8,10,2860,153.51,11,439038.6,484,95.89,PO-2023-172851
10017,15,6,9,2562,174.11,28,446069.82,43,90.59,PO-2025-307274
10018,333,10,15,3379,104.61,29,353477.19,362,95.21,PO-2025-178394
10019,540,2,10,1276,269.92,6,344417.92,546,94.82,PO-2023-806733
10020,25,21,7,4662,295.43,18,1377294.66,43,94.28,PO-2025-190709
10021,747,3,1,3707,13.07,7,48450.49,754,91.64,PO-2025-951188
10022,215,22,2,3481,321.72,20,1119907.32,235,94.07,PO-2024-691567
10023,756,18,3,3994,164.65,16,657612.1,772,89.56,PO-2023-637966
10024,825,13,11,2498,194.91,14,486885.18,839,91.3,PO-2025-109734
10025,589,8,13,997,91.36,9,91085.92,598,89.46,PO-2023-840454
10026,790,13,10,3380,28.78,7,97276.4,797,95.96,PO-2025-508195
10027,381,22,10,4895,334.5,14,1637377.5,395,97.7,PO-2023-708741
10028,292,22,2,1083,175.82,7,190413.06,299,92.06,PO-2023-488851
10029,1034,2,7,4913,190.01,10,933519.13,1044,92.53,PO-2023-763912
10030,1027,2,13,4854,63.71,23,309248.34,1050,94.34,PO-2023-732823
10031,879,12,9,778,228.18,9,177524.04,888,95.43,PO-2024-965333
10032,909,9,2,421,196.4,19,82684.4,928,94.0,PO-2025-906521
10033,482,2,7,4346,156.12,18,678497.52,500,97.86,PO-2024-175982
10034,648,20,11,2057,326.27,5,671137.39,653,89.45,PO-2025-499497
10035,896,12,6,702,194.73,22,136700.46,918,92.47,PO-2025-371371
10036,41,10,1,3952,81.59,9,322443.68,50,93.67,PO-2025-700170
10037,671,17,13,1473,182.14,22,268292.22,693,91.08,PO-2025-422721
10038,625,19,15,1116,204.45,28,228166.2,653,95.49,PO-2025-817657
10039,843,14,15,935,225.53,14,210870.55,857,85.6,PO-2024-416331
10040,30,9,1,3953,286.65,13,1133127.45,43,97.88,PO-2023-143509
10041,252,13,11,3044,198.96,8,605634.24,260,85.1,PO-2025-434220
10042,1032,7,13,403,178.21,20,71818.63,1052,92.44,PO-2023-798081
10043,138,16,14,1689,168.05,9,283836.45,147,97.14,PO-2023-802437
10044,19,5,5,2786,324.86,20,905059.96,39,90.92,PO-2025-617798
10045,628,21,8,4846,45.54,13,220686.84,641,95.31,PO-2023-282027
10046,120,16,10,4080,113.32,25,462345.6,145,97.38,PO-2024-626053
10047,162,8,13,393,235.17,8,92421.81,170,88.83,PO-2023-814762
10048,25,18,15,1296,45.57,26,59058.72,51,95.25,PO-2024-713838
10049,1031,17,11,632,118.84,25,75106.88,1056,85.22,PO-2024-678082
10050,622,14,7,3319,90.13,27,299141.47,649,98.01,PO-2024-662244
10051,507,14,13,4327,130.09,27,562899.43,534,88.96,PO-2023-116307
10052,715,22,6,4175,213.22,7,890193.5,722,93.22,PO-2024-397515
10053,1074,4,14,1642,118.2,9,194084.4,1083,85.25,PO-2023-465374
10054,635,18,4,4057,289.53,15,1174623.21,650,86.6,PO-2024-322607
10055,345,6,7,4859,9.43,13,45820.37,358,94.11,PO-2024-257360
10056,460,16,11,4157,164.78,8,684990.46,468,86.73,PO-2025-621637
10057,565,22,1,1669,124.26,18,207389.94,583,89.11,PO-2024-312655
10058,161,16,10,3396,158.43,21,538028.28,182,93.46,PO-2025-283924
10059,523,14,7,2872,225.81,29,648526.32,552,97.58,PO-2024-423787
10060,411,5,1,2662,328.41,14,874227.42,425,98.03,PO-2025-611739
10061,906,8,5,2527,94.59,5,239028.93,911,92.48,PO-2025-839900
10062,106,12,4,383,60.21,28,23060.43,134,92.85,PO-2024-113999
10063,449,19,5,1607,71.93,28,115591.51,477,92.61,PO-2024-143426
10064,818,10,10,3771,296.57,27,1118365.47,845,94.75,PO-2023-724339
10065,655,15,2,1731,174.9,9,302751.9,664,95.08,PO-2025-699050
10066,642,8,6,3085,59.37,12,183156.45,654,98.13,PO-2024-392029
10067,691,9,6,2071,97.09,20,201073.39,711,86.79,PO-2023-197815
10068,484,7,8,3592,275.16,15,988374.72,499,86.63,PO-2024-974732
10069,790,15,15,468,324.1,17,151678.8,807,91.52,PO-2024-750712
10070,657,12,6,3765,334.19,8,1258225.35,665,86.73,PO-2023-305674
10071,1077,5,3,4473,75.56,25,337979.88,1096,94.74,PO-2025-312453
