shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
21138,693,189,1,1,37,223,DHL,Delayed,1598.03,58.69,DHL2141373575,Carrier Capacity
21139,344,243,17,3,47,271,FedEx,Delivered,890.28,65.43,FDX2898794730,
21140,142,161,16,4,13,443,UPS,Delayed,1205.05,191.87,UPS1Z6285144863,Logistics Issue
21141,809,525,11,1,57,90,DHL,Returned,281.08,39.29,DHL6573665702,Incorrect Address
21142,482,360,11,6,38,100,Maersk,Returned,459.37,31.12,MAE1881039324,Port Congestion
21143,1054,870,17,1,66,146,DHL,Delivered,376.84,46.93,DHL4114720751,
21144,1038,175,7,7,60,361,BlueDart,Delivered,2320.23,51.65,BD1811311805,
21145,196,199,11,6,49,231,UPS,In Transit,1186.87,34.62,UPS1Z3653716558,
21146,871,951,11,8,72,240,Maersk,Out for Delivery,1359.32,110.74,MAE5784927124,
21147,857,513,3,5,28,108,FedEx,Pending Pickup,849.51,29.8,FDX5690546046,
21148,367,657,16,4,12,63,BlueDart,Out for Delivery,493.68,19.47,BD1022125820,
21149,138,859,20,8,25,443,Maersk,Delivered,2111.76,145.85,MAE1967293147,
21150,438,226,19,6,44,320,BlueDart,Delivered,1642.33,142.19,BD9874180335,
21151,115,1023,19,2,73,74,UPS,In Transit,274.85,16.24,UPS1Z8819914162,
21152,45,1071,20,8,13,248,FedEx,Delayed,1057.81,61.73,FDX4241971630,Weather Delay
21153,251,352,11,7,57,485,UPS,Out for Delivery,1800.07,88.61,UPS1Z7959870302,
21154,50,834,2,7,5,474,BlueDart,Delivered,1422.48,215.31,BD3913705091,
21155,113,619,21,2,67,320,FedEx,Delayed,947.84,108.26,FDX3814824485,Carrier Capacity
21156,195,606,17,5,51,50,Maersk,In Transit,256.72,23.05,MAE9739613540,
21157,402,659,5,8,36,118,UPS,Out for Delivery,927,48.77,UPS1Z6844885457,
21158,425,416,18,1,72,89,UPS,Delivered,706.18,37.84,UPS1Z9743927484,
21159,554,288,9,6,30,329,UPS,In Transit,1028.68,57.38,UPS1Z8255564324,
21160,1029,939,3,4,44,404,DHL,In Transit,1636.36,48.3,DHL6452258828,
21161,1025,702,17,6,14,327,DHL,Out for Delivery,1594.22,80.97,DHL4483022249,
21162,47,883,7,2,52,307,BlueDart,Returned,2215.97,118.83,BD9260043710,Weather Delay
21163,870,225,4,4,30,262,UPS,Delivered,1314.05,119.82,UPS1Z4127344455,
21164,216,986,5,3,49,431,UPS,Delivered,3124.81,82.15,UPS1Z8637527611,
21165,271,507,15,6,75,65,UPS,Delivered,244.18,10.44,UPS1Z7358755131,
21166,428,986,16,7,3,208,UPS,Delivered,1432.07,27.03,UPS1Z5085672943,
21167,315,985,7,1,68,201,DHL,Delivered,817.51,81.78,DHL6531666310,
21168,216,466,5,6,70,185,DHL,In Transit,1169.34,25.1,DHL3317142899,
21169,692,971,20,2,52,27,UPS,Delivered,145.14,13.02,UPS1Z1605714840,
21170,148,551,5,4,37,136,Maersk,Delivered,807.17,23.73,MAE8876924829,
21171,221,930,18,1,29,372,Maersk,Delivered,1320.87,105.2,MAE4668647730,
21172,553,404,3,7,25,255,FedEx,Out for Delivery,732.96,26.63,FDX3949947626,
21173,534,714,5,6,77,235,DHL,Exception,813.24,73.09,DHL3253448788,Customs Clearance
21174,1075,187,15,1,11,450,Maersk,Delivered,2044.15,71.58,MAE6008714926,
21175,572,479,11,2,77,107,Maersk,Returned,417.98,51.73,MAE8393923958,Logistics Issue
21176,546,444,1,1,18,188,FedEx,Pending Pickup,627.9,54.35,FDX8303975739,
21177,97,552,6,5,9,14,UPS,In Transit,99.94,3.32,UPS1Z7437575910,
21178,52,533,14,7,26,171,Maersk,Out for Delivery,1348.05,57.67,MAE5210110388,
21179,648,28,20,3,24,340,DHL,Out for Delivery,733.12,44.91,DHL6273341982,
21180,789,860,6,7,27,231,FedEx,Delivered,1297.98,24.83,FDX4658549938,
21181,666,618,7,5,60,147,DHL,Delivered,629.47,27.36,DHL8394217177,
21182,663,386,14,2,37,289,Maersk,Delivered,2128.23,137.6,MAE3207464642,
21183,1020,1077,16,1,65,209,UPS,Delivered,889.73,83.2,UPS1Z1417309072,
21184,851,694,16,3,40,183,UPS,Delivered,871.52,67.79,UPS1Z1428465619,
21185,581,705,19,2,31,167,UPS,Delivered,754.55,63.37,UPS1Z6809843741,
21186,488,500,21,7,61,122,FedEx,Delivered,516.68,38.35,FDX5224539424,
21187,371,315,1,8,49,79,FedEx,Delivered,226.44,30.38,FDX6545478105,
21188,470,724,9,3,45,45,DHL,Delivered,228.71,5.09,DHL1832689642,
21189,474,893,4,3,30,351,FedEx,Delivered,1621.44,118.89,FDX5485509609,
21190,49,393,14,7,61,348,Maersk,Delivered,2532.3,171.14,MAE4976711521,
21191,853,492,21,1,55,86,Maersk,Delivered,589.82,18.27,MAE5506445934,
21192,1065,170,4,8,22,99,BlueDart,In Transit,521.29,43.1,BD4566148833,
21193,708,409,9,1,19,183,Maersk,In Transit,1379.3,30.44,MAE9097712201,
21194,798,154,6,3,51,373,Maersk,Delivered,1453.69,160.17,MAE6652185668,
21195,730,481,17,7,31,479,UPS,Delayed,3568.59,82.19,UPS1Z5093291613,Carrier Capacity
21196,495,228,12,8,75,80,UPS,In Transit,433.08,26.38,UPS1Z3980897726,
21197,513,337,10,8,76,284,FedEx,Delayed,1685.51,57.37,FDX1214414952,Port Congestion
21198,559,888,17,1,58,354,DHL,Pending Pickup,2078.2,47.3,DHL3851340501,
21199,168,673,6,3,29,67,BlueDart,Delivered,229.57,20.48,BD2734708380,
21200,487,559,2,1,46,288,BlueDart,Delivered,705.6,138.14,BD1247677411,
21201,301,101,12,4,19,132,UPS,Delivered,709.42,54.96,UPS1Z6918555490,
21202,534,240,9,5,70,11,UPS,Returned,65.67,3.09,UPS1Z9513015018,Customs Clearance
21203,434,713,10,4,16,39,FedEx,In Transit,306.61,8.07,FDX6511064466,
21204,41,1040,22,7,6,162,FedEx,Delivered,699.92,70.72,FDX4511558382,
21205,1082,919,6,8,19,353,UPS,In Transit,2525.2,129.28,UPS1Z3313184578,
21206,286,189,5,5,68,465,DHL,Delayed,1589.64,48.56,DHL5364991233,Carrier Capacity
21207,209,806,12,5,21,36,Maersk,Delayed,135.61,14.1,MAE5153596688,Incorrect Address
21208,889,772,13,4,73,132,DHL,Delivered,930.02,34.6,DHL6078505986,
21209,450,424,11,2,28,98,UPS,In Transit,588.23,42.12,UPS1Z3333122214,
21210,918,192,7,6,41,75,DHL,Delivered,495.85,25.03,DHL3017226928,
21211,919,244,15,1,16,352,FedEx,In Transit,1284.24,98.1,FDX9062228057,
21212,75,785,11,1,29,35,UPS,Delivered,108.64,4.09,UPS1Z3658792711,
21213,148,376,19,4,45,171,Maersk,Delivered,715.84,45.93,MAE2744625393,
21214,928,870,18,4,77,258,FedEx,Delivered,1042.11,55.61,FDX4107828891,
21215,631,344,9,7,17,182,DHL,Delivered,412.83,47.67,DHL5243888589,
21216,211,301,12,7,23,196,FedEx,Exception,431.39,96.42,FDX1721510621,Port Congestion
21217,209,884,18,3,61,275,FedEx,Out for Delivery,1961.01,121,FDX3771206948,
21218,72,132,5,1,4,279,UPS,Delivered,1104.64,30.85,UPS1Z5785931359,
21219,829,854,2,3,38,375,DHL,In Transit,1631.87,142.4,DHL2700217589,
21220,818,384,22,8,34,300,FedEx,Delivered,647,56.16,FDX7404252844,
21221,409,68,8,5,51,366,BlueDart,Pending Pickup,861.56,129.98,BD9654714808,
21222,421,422,20,2,32,54,FedEx,Delayed,287.37,26.71,FDX2453274371,Customs Clearance
21223,804,222,21,8,80,415,FedEx,Delivered,1663.42,97.35,FDX7927378287,
21224,577,160,7,2,46,283,UPS,Delivered,2152.87,92.52,UPS1Z8227307679,
21225,833,347,19,3,35,251,BlueDart,Delayed,1524.66,69.21,BD7205043054,Logistics Issue
21226,922,311,11,5,12,309,FedEx,Out for Delivery,2227.99,40.07,FDX2851445574,
21227,114,467,1,3,13,224,UPS,Delivered,553.84,43.45,UPS1Z3720584394,
21228,1068,592,4,3,71,334,DHL,Delivered,900.95,87.05,DHL4703643534,
21229,832,540,2,6,63,132,FedEx,Delivered,615.05,15.3,FDX4646260520,
21230,85,533,21,7,71,58,UPS,Delivered,252.36,22.92,UPS1Z8752304437,
21231,289,923,12,1,6,217,FedEx,Delayed,1667.25,41.63,FDX9255367685,Customs Clearance
21232,149,597,15,1,24,469,FedEx,Pending Pickup,1899.58,203.81,FDX9990442958,
21233,1059,499,13,5,62,428,BlueDart,Delivered,1735.59,187.14,BD8381986972,
21234,1056,673,2,8,5,432,DHL,Delivered,2719.18,85.32,DHL3884581950,
21235,564,521,4,4,4,131,DHL,Delayed,346.44,44.42,DHL8812997730,Carrier Capacity
21236,430,505,17,4,11,147,FedEx,Exception,721.37,60.46,FDX1258197744,Port Congestion
21237,614,384,5,3,17,242,FedEx,Delivered,606.87,31.1,FDX2181451757,
21238,317,531,17,7,7,343,FedEx,Delivered,1153.38,132.82,FDX5356133657,
21239,93,62,5,3,31,331,DHL,In Transit,982.79,49.36,DHL2085341947,
21240,411,577,19,7,6,69,Maersk,Delivered,217.04,25.58,MAE5302085828,
21241,290,431,5,5,55,250,FedEx,In Transit,1711.27,43.44,FDX3973829956,
21242,668,568,12,7,70,286,UPS,In Transit,1374.05,133.5,UPS1Z2803560473,
21243,483,165,14,8,10,387,BlueDart,Delivered,2995.72,149.19,BD5109825776,
21244,654,383,10,1,1,227,FedEx,Delivered,1584.39,62.64,FDX9357080265,
21245,134,1049,5,1,79,258,BlueDart,Delivered,942.84,127.3,BD7196113083,
21246,561,171,21,5,70,186,FedEx,Delivered,750.59,71.49,FDX1602155791,
21247,747,224,1,4,48,260,UPS,In Transit,1949.8,67.73,UPS1Z4004028835,
21248,380,284,14,4,67,313,UPS,Delivered,1430.52,119.7,UPS1Z3334437807,
21249,279,913,22,4,59,189,Maersk,Delivered,774.49,91.43,MAE6708915860,
21250,1083,290,9,6,72,25,Maersk,Delivered,159.24,9.04,MAE2203468905,
21251,290,862,5,5,50,455,FedEx,Delivered,2278.77,170.8,FDX9680655305,
21252,466,466,2,3,79,70,UPS,Out for Delivery,288.01,14.4,UPS1Z5354870376,
21253,493,26,18,8,45,118,Maersk,Out for Delivery,304.66,13.72,MAE5406728899,
21254,954,110,17,1,66,134,FedEx,Pending Pickup,982.13,17.56,FDX1681618673,
21255,617,327,10,7,28,282,BlueDart,Delayed,1273.27,132.86,BD9986181188,Weather Delay
21256,677,156,9,6,35,166,UPS,Delivered,1050.91,72.34,UPS1Z3901265663,
21257,314,908,6,4,59,179,DHL,Delivered,544.98,47.85,DHL7003697823,
21258,518,273,12,6,71,248,UPS,Out for Delivery,1475.89,38.76,UPS1Z5877262858,
21259,424,651,5,1,37,445,Maersk,Delivered,2867.73,193.49,MAE2078248776,
21260,404,807,21,3,37,29,BlueDart,Delivered,76.74,3.6,BD9917929105,
21261,168,391,12,6,49,89,DHL,Delivered,562.49,17.3,DHL2802693369,
21262,148,921,13,3,22,359,Maersk,Delivered,1198.8,90.01,MAE4180341923,
21263,491,528,4,1,34,457,BlueDart,Delivered,2210.58,146.12,BD4372321310,
21264,895,568,4,4,42,238,Maersk,Delivered,1170.73,105.22,MAE3935715578,
21265,865,924,15,6,12,331,DHL,Delivered,1435.07,130.14,DHL3393907855,
21266,250,644,3,5,73,449,UPS,Delivered,2844.46,167.02,UPS1Z8735044081,
21267,1029,739,16,7,19,331,DHL,Delivered,2293.32,62.21,DHL3440775135,
21268,127,258,1,2,20,253,FedEx,Delivered,1167.28,94.06,FDX6658963511,
21269,669,224,5,5,72,436,UPS,Delayed,1612.79,176.82,UPS1Z4189692903,Port Congestion
21270,1039,297,17,6,49,194,UPS,Delivered,1377.69,38.22,UPS1Z8061755618,
21271,196,361,22,6,25,362,FedEx,Delivered,2160.21,74.73,FDX9776336616,
21272,278,1053,19,2,68,149,FedEx,Delivered,1191.9,68.99,FDX7689995482,
21273,534,931,1,2,61,13,Maersk,In Transit,103.74,4.54,MAE1347206037,
21274,789,778,15,8,30,62,UPS,Delivered,219.04,22.16,UPS1Z7994777357,
21275,587,957,11,5,67,130,FedEx,In Transit,459.43,35.14,FDX2328774031,
21276,855,506,7,5,21,376,Maersk,Exception,1330.25,80.83,MAE6531623111,Customs Clearance
21277,379,914,12,1,40,177,Maersk,Delayed,1213.81,46.52,MAE2849674189,Customs Clearance
21278,674,463,6,3,35,194,DHL,Delivered,1031.37,66.36,DHL4090794374,
21279,113,980,8,3,35,158,UPS,In Transit,1260.23,52.84,UPS1Z7682726278,
21280,382,245,8,6,32,344,FedEx,Delivered,1066.57,136.87,FDX5822307146,
21281,188,915,13,4,36,454,DHL,Pending Pickup,3452.23,68.18,DHL3223642173,
21282,13,937,15,1,24,210,FedEx,Delivered,1535.72,85.34,FDX8493552586,
21283,159,846,9,8,59,372,FedEx,Out for Delivery,950.01,89.54,FDX5843880449,
21284,1015,1001,12,3,34,265,UPS,Delivered,1193.06,45.3,UPS1Z6812911802,
21285,1052,930,11,7,64,401,Maersk,Delivered,2617.71,160.84,MAE7102971593,
21286,571,860,11,4,45,228,UPS,Delivered,1521.57,64.19,UPS1Z9864067303,
21287,673,214,7,6,2,140,Maersk,Delivered,681.19,58.48,MAE6734842570,
21288,1055,1093,16,8,71,64,UPS,In Transit,387.86,18.36,UPS1Z2393506092,
21289,418,269,13,4,31,319,Maersk,Returned,773.46,86.71,MAE6246182936,Logistics Issue
21290,410,829,8,1,29,83,DHL,In Transit,265.6,11.83,DHL3773445725,
21291,211,1048,9,7,22,97,DHL,Delivered,478.14,47.06,DHL7859305566,
21292,840,1071,7,5,42,32,DHL,Delivered,165.28,11.37,DHL5007428552,
21293,156,762,21,1,68,197,Maersk,In Transit,1465.85,24.96,MAE6113292359,
21294,130,987,14,5,2,346,DHL,Delivered,1185.48,125.81,DHL5613299564,
21295,829,1086,6,3,4,344,BlueDart,Delayed,2078.58,81.53,BD3697355338,Incorrect Address
21296,1046,103,4,7,26,94,FedEx,Delayed,445.97,21.15,FDX9440197933,Customs Clearance
21297,311,460,1,5,16,463,Maersk,Delivered,3481.67,140.91,MAE1358113211,
21298,638,306,19,6,52,101,FedEx,In Transit,307.64,44.54,FDX6745641690,
21299,623,794,18,7,72,44,UPS,Delayed,172.25,9.16,UPS1Z9113863278,Carrier Capacity
21300,506,228,12,5,78,405,FedEx,In Transit,1335.59,90.46,FDX9712433984,
21301,598,569,9,8,20,424,FedEx,Delivered,930.8,116.78,FDX9135489909,
21302,215,202,20,6,62,191,FedEx,Delayed,767.22,53.73,FDX1861702836,Port Congestion
21303,711,641,16,5,22,185,Maersk,Out for Delivery,1033.24,85.48,MAE5281202089,
21304,82,103,8,4,17,36,FedEx,Delivered,190.7,12.21,FDX8312196751,
21305,258,585,9,7,1,450,DHL,Delivered,2295.39,167,DHL4203432043,
21306,15,1088,16,6,1,467,UPS,Delivered,1235.19,52.41,UPS1Z4337762609,
21307,810,96,8,1,45,352,UPS,Delivered,2700,66.16,UPS1Z8850074369,
21308,815,342,21,2,31,64,FedEx,Delivered,261.08,17.46,FDX5959739819,
21309,709,22,7,8,20,47,DHL,Delayed,270.61,8.19,DHL8253473493,Port Congestion
21310,476,420,15,6,71,53,Maersk,Delivered,190.85,9.07,MAE6634598148,
21311,993,952,10,2,70,478,UPS,Delivered,3177.84,196.66,UPS1Z1980360224,
21312,75,1035,7,5,43,431,Maersk,Pending Pickup,1114.32,211.17,MAE9306076732,
21313,899,828,14,1,80,467,FedEx,Delivered,3159.27,57.86,FDX9121575258,
21314,572,247,14,8,18,467,BlueDart,Delivered,1337.8,129.57,BD7859635532,
21315,492,967,11,5,38,473,DHL,Out for Delivery,3569.8,215.25,DHL5423912471,
21316,1021,983,1,8,2,467,BlueDart,Pending Pickup,1284.2,182.23,BD2716332432,
21317,517,702,6,8,72,140,Maersk,Delivered,621.38,31.23,MAE1646876577,
21318,543,343,12,3,17,328,FedEx,Delivered,1309.48,160.02,FDX7367236017,
21319,766,889,20,4,17,86,DHL,Delayed,511.74,17.87,DHL6532814783,Customs Clearance
21320,1089,34,4,3,63,37,UPS,Returned,167.6,13.29,UPS1Z3458879701,Carrier Capacity
21321,163,309,14,7,72,211,UPS,Delivered,559.74,64.35,UPS1Z6113597975,
21322,672,309,16,6,49,491,FedEx,Delivered,2540.9,136.63,FDX3225461823,
21323,431,343,9,3,21,304,DHL,Delivered,1006.78,143.09,DHL2119929033,
21324,432,588,12,6,45,222,BlueDart,Delivered,1678.46,88.52,BD8672366501,
21325,885,684,7,8,25,415,Maersk,Delivered,957.05,72.01,MAE6293408774,
21326,590,813,6,7,72,97,Maersk,Delivered,339.5,28.75,MAE4628478860,
21327,962,37,8,1,23,365,FedEx,Pending Pickup,2552.45,75.39,FDX6222566844,
21328,900,754,11,5,9,67,FedEx,Delivered,374.84,8.91,FDX9634903091,
21329,1024,469,19,6,7,103,FedEx,In Transit,334.28,33.82,FDX3381852132,
21330,1050,795,21,6,51,53,FedEx,Delivered,233.5,24.36,FDX8055492159,
21331,1044,858,13,7,7,77,FedEx,Delivered,305.47,22.99,FDX4944274469,
21332,253,892,17,2,77,113,UPS,Delivered,808.77,12.67,UPS1Z6593455935,
21333,870,1020,21,1,9,492,DHL,Delivered,2953.57,89.6,DHL2314202330,
21334,99,229,21,2,37,419,DHL,In Transit,1680.4,71.87,DHL9817208259,
21335,1059,544,4,7,20,493,FedEx,In Transit,2370.08,146.61,FDX8370188441,
21336,100,337,18,4,10,326,UPS,Delivered,2029.77,54.02,UPS1Z5403575157,
21337,397,74,16,2,53,467,BlueDart,Delivered,1715.31,107.05,BD4956260391,
21338,817,18,17,7,42,61,UPS,Out for Delivery,280.94,13.4,UPS1Z9080529151,
21339,951,413,17,1,80,326,FedEx,Delivered,1398.87,160.99,FDX1831911003,
21340,622,200,19,4,71,381,DHL,Delivered,1978.38,68.55,DHL9598585404,
21341,173,126,19,3,12,476,UPS,Delayed,3550.91,224.87,UPS1Z6336038928,Port Congestion
21342,368,274,16,5,22,122,FedEx,Delayed,788.28,13.85,FDX3995610196,Incorrect Address
21343,946,365,1,8,22,57,DHL,Out for Delivery,167.41,12.55,DHL3195863933,
21344,660,924,18,5,62,279,BlueDart,Delayed,908.6,76.9,BD1298671730,Incorrect Address
21345,557,602,4,3,62,312,FedEx,In Transit,814.12,75.62,FDX7716984165,
21346,976,799,20,5,65,292,Maersk,Exception,2178.08,60.67,MAE7525088717,Customs Clearance
21347,1080,932,11,6,6,375,UPS,In Transit,1347.84,115.8,UPS1Z1944380448,
21348,1092,321,14,5,1,84,UPS,Delivered,440.61,9.69,UPS1Z8243348484,
21349,807,178,12,3,72,488,UPS,Out for Delivery,2937.21,53.05,UPS1Z9265287584,
21350,330,888,16,3,57,376,FedEx,Delivered,2453.24,81.56,FDX4958043332,
21351,710,735,2,4,16,144,Maersk,Pending Pickup,712.44,52.39,MAE3280929571,
21352,494,1060,9,1,14,57,UPS,In Transit,200.98,14.17,UPS1Z2414731693,
21353,885,887,7,4,42,326,Maersk,Delivered,1258.86,157.95,MAE1723054760,
21354,752,567,17,5,66,346,UPS,Delivered,2465.54,74.8,UPS1Z7287767222,
21355,715,647,6,7,45,18,UPS,Delivered,111.28,6.65,UPS1Z8969293762,
21356,526,419,15,7,19,197,UPS,Delivered,927.92,56.7,UPS1Z3478050417,
21357,643,300,7,2,23,348,FedEx,In Transit,840.4,152.14,FDX4863349220,
21358,967,636,16,6,43,53,UPS,Delivered,340.41,7.16,UPS1Z8825653886,
21359,277,860,2,3,45,334,UPS,Out for Delivery,1799.63,81.33,UPS1Z8617527158,
21360,217,342,9,1,1,363,BlueDart,Delivered,925.84,72.75,BD1253141688,
21361,129,546,5,8,74,336,DHL,Delayed,1424.3,99.12,DHL5733091384,Weather Delay
21362,363,329,4,2,61,148,FedEx,Delivered,478.96,25.07,FDX6132061730,
21363,856,574,5,3,53,45,Maersk,Delivered,152.67,7.06,MAE8486926695,
21364,111,760,16,6,77,52,FedEx,Delivered,321.17,14.12,FDX5051697145,
21365,714,505,14,1,32,341,Maersk,Delivered,942.7,99.8,MAE4838892279,
21366,137,529,7,7,32,193,BlueDart,Delivered,1004.22,25.71,BD8143212931,
21367,516,496,5,3,11,381,UPS,Delivered,2984.18,104.07,UPS1Z1994308634,
21368,181,79,9,3,14,186,Maersk,Delivered,486.76,74.54,MAE5903946810,
21369,838,1036,15,6,21,153,UPS,Delivered,554.68,71.18,UPS1Z5311863092,
21370,1020,6,11,7,50,123,Maersk,Delivered,301.45,58.76,MAE2280144593,
21371,1,986,8,3,75,393,Maersk,Delivered,1727.78,54.77,MAE5366245982,
21372,423,471,5,2,35,361,UPS,Delivered,2006.5,106.83,UPS1Z5841018576,
21373,267,569,20,3,11,197,BlueDart,Delivered,1033.68,68.42,BD9269055623,
21374,633,534,15,6,7,173,Maersk,Delivered,703.01,46.37,MAE7490277463,
21375,991,578,2,3,71,170,FedEx,Delivered,1291.82,49.35,FDX9422234534,
21376,457,765,4,4,58,107,FedEx,Delivered,542.71,16.45,FDX8006615076,
21377,427,53,10,6,47,84,Maersk,Delivered,439.35,36.2,MAE8670955869,
21378,229,535,18,5,64,10,DHL,Delivered,72.76,1.74,DHL5008489302,
21379,378,6,11,5,22,144,Maersk,Delivered,1104.42,44.56,MAE6384900172,
21380,396,574,5,8,66,492,FedEx,Out for Delivery,1854.79,95.25,FDX8400707301,
21381,346,153,14,7,43,125,Maersk,Delivered,864.71,32.84,MAE6618570395,
21382,772,685,20,5,45,414,UPS,Delivered,3090.23,114.38,UPS1Z5558296286,
21383,467,304,7,2,18,134,Maersk,Returned,1051.28,43.74,MAE9883502669,Carrier Capacity
21384,128,1016,1,3,68,255,Maersk,In Transit,1036.33,99.9,MAE5681787637,
21385,763,256,15,4,35,475,DHL,Delivered,3520.25,76.55,DHL6095236712,
21386,597,593,2,8,72,400,BlueDart,Delivered,861.23,40.75,BD3717441887,
21387,625,816,14,6,11,192,FedEx,Delivered,582.22,70.34,FDX1008057963,
21388,1054,171,7,2,79,476,Maersk,Delivered,3465.7,159.06,MAE8490295832,
21389,898,360,18,1,3,350,UPS,In Transit,1720.2,92,UPS1Z6847492089,
21390,123,592,16,2,32,410,FedEx,Delayed,1095.02,185.58,FDX4551691212,Logistics Issue
21391,1047,610,16,7,6,197,FedEx,In Transit,627.62,67.14,FDX7741095028,
21392,983,147,5,1,74,274,UPS,Out for Delivery,1058.2,94.25,UPS1Z3053678051,
21393,1074,730,8,5,76,454,BlueDart,Out for Delivery,2233.55,221.94,BD8390654612,
21394,414,868,14,3,65,309,FedEx,In Transit,2233.62,98.91,FDX1783442527,
21395,241,461,16,1,65,179,DHL,Delayed,1177.88,79.98,DHL7820410146,Logistics Issue
21396,252,527,22,4,51,187,FedEx,In Transit,765.66,70.81,FDX7917486636,
21397,556,193,14,7,65,158,FedEx,In Transit,1124.89,72.7,FDX8656362613,
21398,972,57,9,3,59,107,UPS,Out for Delivery,330.9,13.28,UPS1Z3879248863,
21399,792,558,18,8,46,364,FedEx,In Transit,899.93,171.29,FDX6331030902,
21400,925,764,9,6,22,228,UPS,Delayed,752.83,25.46,UPS1Z3599339686,Weather Delay
21401,320,346,9,4,51,225,DHL,Delivered,485.32,77.17,DHL7995629096,
21402,141,1062,6,6,6,14,FedEx,In Transit,51.69,2.33,FDX9091536252,
21403,892,981,11,2,27,391,UPS,Delayed,1450.29,153.02,UPS1Z8825356677,Logistics Issue
21404,407,207,20,1,62,386,Maersk,Delayed,2754.46,70.09,MAE8620432055,Incorrect Address
21405,599,863,9,3,12,218,UPS,Delivered,761.26,85.69,UPS1Z4928870212,
21406,482,139,16,7,23,434,FedEx,Delivered,942.81,169.22,FDX5826491918,
21407,286,24,20,1,35,463,UPS,Delivered,3244.46,153.18,UPS1Z2942655726,
21408,360,405,17,4,74,486,DHL,Delivered,3321.07,154.5,DHL2776750859,
21409,407,619,7,5,55,213,FedEx,Delivered,1108.35,64.3,FDX9716700593,
21410,414,227,14,4,64,143,Maersk,Out for Delivery,312.15,67,MAE9890224340,
21411,127,16,17,1,42,222,FedEx,In Transit,539.98,75.28,FDX9967474753,
21412,590,824,8,6,66,39,DHL,Delivered,202.04,17.88,DHL8467531543,
21413,667,604,7,6,25,173,BlueDart,Out for Delivery,639.24,37.91,BD1298808115,
21414,55,585,3,8,74,49,FedEx,Delivered,171.39,11.54,FDX6407867092,
21415,831,429,6,1,31,415,DHL,Delivered,1342.28,79.83,DHL9015724892,
21416,441,160,19,3,74,146,FedEx,Delivered,674.06,34.78,FDX4603388458,
21417,1067,148,9,6,43,394,FedEx,Delivered,1247.16,81.15,FDX7156100079,
21418,675,469,11,1,59,433,Maersk,In Transit,1022.9,91.53,MAE9718844962,
21419,590,859,1,8,20,163,BlueDart,In Transit,1059.2,24.51,BD9750938144,
21420,756,222,17,7,62,226,FedEx,In Transit,1048.17,76,FDX3605637338,
21421,349,56,11,6,38,341,FedEx,Delivered,1237.05,153.97,FDX3991974164,
21422,927,907,15,8,63,303,UPS,Pending Pickup,1286.28,88.19,UPS1Z3570662827,
21423,347,285,2,5,58,242,FedEx,Delivered,1683.21,97.24,FDX8089910034,
21424,889,344,19,6,80,215,Maersk,Delivered,898.47,79.2,MAE4859229430,
21425,824,639,11,6,46,221,FedEx,Delivered,1590.4,58.62,FDX2406231572,
21426,178,144,1,6,17,75,UPS,Delivered,345.77,33.52,UPS1Z4875608147,
21427,975,213,1,6,6,136,BlueDart,In Transit,933.53,21.95,BD1960831678,
21428,885,777,6,5,9,39,UPS,Delivered,91.68,14.63,UPS1Z4383152997,
21429,748,1059,3,8,79,148,UPS,Delivered,1161.26,15.99,UPS1Z5284238871,
21430,200,842,1,5,14,212,BlueDart,Delivered,1688.9,87.36,BD1334770595,
21431,118,433,3,4,17,69,DHL,Delivered,311.5,23.62,DHL5080043391,
21432,994,65,10,4,50,420,UPS,Delivered,1715.58,76.62,UPS1Z4505329968,
21433,453,342,5,5,65,188,DHL,Delayed,1034.96,31.53,DHL1654984166,Weather Delay
21434,78,855,7,8,35,282,Maersk,Out for Delivery,1093.91,127.12,MAE5389034516,
21435,110,704,10,8,7,329,UPS,Exception,842,143.46,UPS1Z3434711703,Carrier Capacity
21436,26,340,10,6,71,99,FedEx,Delivered,550.5,32.09,FDX9114983940,
21437,441,497,16,8,37,401,DHL,Delivered,1881.52,89.87,DHL8561869599,
21438,274,854,14,3,18,104,UPS,Delivered,627.33,31.29,UPS1Z6728200293,
21439,931,819,18,1,23,406,UPS,Delivered,901.83,186.34,UPS1Z6114687525,
21440,1064,759,14,1,41,250,FedEx,Delivered,728.32,121.18,FDX7211243030,
21441,63,725,10,6,16,299,DHL,In Transit,2325.13,107.45,DHL2848584665,
21442,497,961,10,4,26,155,UPS,Delivered,1134.08,76.83,UPS1Z2339000684,
21443,211,1070,5,3,8,449,DHL,Delivered,2851.08,188.04,DHL1318496358,
21444,357,106,11,2,31,27,BlueDart,Delivered,208.72,4.26,BD6092914936,
21445,571,474,17,5,68,452,BlueDart,Delivered,3103.87,126.98,BD6076311704,
21446,948,692,15,3,30,299,FedEx,Delayed,1844.56,74.86,FDX5945239523,Customs Clearance
21447,147,1011,13,5,68,313,FedEx,Delivered,1555.5,126.13,FDX6551530360,
21448,966,545,13,6,35,365,BlueDart,In Transit,1498.74,119.72,BD2704349174,
21449,418,859,9,4,37,461,DHL,Out for Delivery,1231.4,51.1,DHL1496152195,
21450,921,1096,5,4,33,337,Maersk,In Transit,2456.53,119.88,MAE4566656566,
21451,467,780,17,7,49,28,Maersk,Out for Delivery,131.13,8.96,MAE2449988254,
